id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te
XM_068248650.1,sample_2,131,411,200,742,0.5190839694656488,0.5425790754257908,0.415,1.2001417
XM_068248650.1,sample_3,206,411,200,817,0.7669902912621359,0.5425790754257908,0.435,1.0221413
XM_070958880.1,gt,45,390,38,473,0.6,0.5205128205128206,0.3157894736842105,1.6411718
XM_070958880.1,sample_0,88,390,39,517,0.5568181818181818,0.5205128205128206,0.15384615384615385,1.6562492
XM_070958880.1,sample_1,53,390,53,496,0.5471698113207547,0.5205128205128206,0.39622641509433965,1.6734327
XM_070958880.1,sample_2,115,390,45,550,0.5130434782608696,0.5205128205128206,0.3111111111111111,1.6364709
XM_070958880.1,sample_3,71,390,106,567,0.5633802816901409,0.5205128205128206,0.3018867924528302,1.6582489
XM_068681663.1,gt,70,243,122,435,0.8,0.5802469135802469,0.3442622950819672,1.6520644
XM_068681663.1,sample_0,54,243,200,497,0.8703703703703703,0.5802469135802469,0.4,1.2722625
XM_068681663.1,sample_1,8,243,122,373,0.375,0.5802469135802469,0.4098360655737705,1.6508762
XM_068681663.1,sample_2,47,243,200,490,0.6808510638297872,0.5802469135802469,0.435,1.5319141
XM_068681663.1,sample_3,173,243,200,616,0.6994219653179191,0.5802469135802469,0.42,1.4276842
XM_056582007.1,gt,50,171,98,319,0.6,0.5029239766081871,0.4387755102040816,1.6520454
XM_056582007.1,sample_0,53,171,6,230,0.5471698113207547,0.5029239766081871,0.5,1.6272634
XM_056582007.1,sample_1,64,171,97,332,0.546875,0.5029239766081871,0.35051546391752575,1.6634314
XM_056582007.1,sample_2,143,171,117,431,0.5664335664335665,0.5029239766081871,0.26495726495726496,1.4840635
XM_056582007.1,sample_3,95,171,91,357,0.5578947368421052,0.5029239766081871,0.34065934065934067,1.6575552
XM_036581535.1,gt,132,462,99,693,0.5151515151515151,0.49134199134199136,0.2828282828282828,1.3208065
XM_036581535.1,sample_0,140,462,200,802,0.7142857142857143,0.49134199134199136,0.44,0.9819959
XM_036581535.1,sample_1,98,462,146,706,0.5918367346938775,0.49134199134199136,0.4657534246575342,1.024874
XM_036581535.1,sample_2,119,462,200,781,0.6050420168067226,0.49134199134199136,0.35,1.3870645
XM_036581535.1,sample_3,126,462,200,788,0.4444444444444444,0.49134199134199136,0.425,1.2035491
XM_033988332.2,gt,139,288,111,538,0.4028776978417266,0.5555555555555556,0.1891891891891892,1.6879202
XM_033988332.2,sample_0,69,288,200,557,0.43478260869565216,0.5555555555555556,0.31,1.688628
XM_033988332.2,sample_1,79,288,200,567,0.45569620253164556,0.5555555555555556,0.31,1.6659381
XM_033988332.2,sample_2,62,288,167,517,0.532258064516129,0.5555555555555556,0.2934131736526946,1.7055013
XM_033988332.2,sample_3,102,288,199,589,0.46078431372549017,0.5555555555555556,0.31155778894472363,1.6805221
XM_061667073.1,gt,103,207,136,446,0.5145631067961165,0.43478260869565216,0.39705882352941174,1.6982821
XM_061667073.1,sample_0,144,207,113,464,0.6041666666666666,0.43478260869565216,0.4247787610619469,1.6900038
XM_061667073.1,sample_1,107,207,115,429,0.5233644859813084,0.43478260869565216,0.3565217391304348,1.6879648
XM_061667073.1,sample_2,137,207,121,465,0.48175182481751827,0.43478260869565216,0.38016528925619836,1.6869013
XM_061667073.1,sample_3,106,207,110,423,0.5660377358490566,0.43478260869565216,0.32727272727272727,1.6836219
NM_001423820.1,gt,42,384,160,586,0.3333333333333333,0.5651041666666666,0.30625,1.6731018
NM_001423820.1,sample_0,51,384,200,635,0.45098039215686275,0.5651041666666666,0.4,1.6690735
NM_001423820.1,sample_1,41,384,200,625,0.3170731707317073,0.5651041666666666,0.38,1.665271
NM_001423820.1,sample_2,19,384,20,423,0.3157894736842105,0.5651041666666666,0.45,1.661189
NM_001423820.1,sample_3,26,384,200,610,0.23076923076923078,0.5651041666666666,0.35,1.6674926
XM_005400375.2,gt,165,378,159,702,0.6181818181818182,0.43915343915343913,0.31446540880503143,1.6302985
XM_005400375.2,sample_0,66,378,200,644,0.6666666666666666,0.43915343915343913,0.39,1.641756
XM_005400375.2,sample_1,165,378,200,743,0.40606060606060607,0.43915343915343913,0.38,1.6183485
XM_005400375.2,sample_2,125,378,200,703,0.616,0.43915343915343913,0.43,1.6304184
XM_005400375.2,sample_3,132,378,200,710,0.5454545454545454,0.43915343915343913,0.41,1.6116915
XM_059895420.1,gt,102,483,90,675,0.7843137254901961,0.5734989648033126,0.45555555555555555,0.4980864
XM_059895420.1,sample_0,58,483,60,601,0.5,0.5734989648033126,0.4,0.91911864
XM_059895420.1,sample_1,14,483,200,697,0.42857142857142855,0.5734989648033126,0.52,0.9774292
XM_059895420.1,sample_2,88,483,143,714,0.5454545454545454,0.5734989648033126,0.2867132867132867,0.8663074
XM_059895420.1,sample_3,99,483,65,647,0.7676767676767676,0.5734989648033126,0.5384615384615384,0.7597887
XM_068671808.1,gt,89,453,184,726,0.4606741573033708,0.4768211920529801,0.30434782608695654,1.4387987
XM_068671808.1,sample_0,97,453,185,735,0.5360824742268041,0.4768211920529801,0.40540540540540543,1.2770761
XM_068671808.1,sample_1,80,453,173,706,0.4625,0.4768211920529801,0.4046242774566474,1.4307601
XM_068671808.1,sample_2,84,453,155,692,0.4880952380952381,0.4768211920529801,0.4,1.4461046
XM_068671808.1,sample_3,134,453,175,762,0.5,0.4768211920529801,0.37142857142857144,1.2319125
XM_055189972.2,gt,82,438,81,601,0.5121951219512195,0.4497716894977169,0.30864197530864196,0.9817771
XM_055189972.2,sample_0,194,438,200,832,0.4020618556701031,0.4497716894977169,0.4,0.45623896
XM_055189972.2,sample_1,39,438,200,677,0.38461538461538464,0.4497716894977169,0.445,0.87567186
XM_055189972.2,sample_2,92,438,53,583,0.358695652173913,0.4497716894977169,0.37735849056603776,0.8934161
XM_055189972.2,sample_3,76,438,92,606,0.4473684210526316,0.4497716894977169,0.3695652173913043,1.032387
XM_004483282.3,gt,74,252,117,443,0.6081081081081081,0.5992063492063492,0.47863247863247865,1.3867927
XM_004483282.3,sample_0,91,252,200,543,0.6483516483516484,0.5992063492063492,0.425,1.3745371
XM_004483282.3,sample_1,160,252,156,568,0.68125,0.5992063492063492,0.4423076923076923,1.2786928
XM_004483282.3,sample_2,34,252,200,486,0.7058823529411765,0.5992063492063492,0.56,1.41043
XM_004483282.3,sample_3,144,252,200,596,0.7222222222222222,0.5992063492063492,0.48,0.9546442
XM_006988020.4,gt,120,234,114,468,0.6,0.5769230769230769,0.5701754385964912,1.5620906
XM_006988020.4,sample_0,118,234,128,480,0.788135593220339,0.5769230769230769,0.5859375,1.164214
XM_006988020.4,sample_1,76,234,143,453,0.6973684210526315,0.5769230769230769,0.6363636363636364,1.5414872
XM_006988020.4,sample_2,116,234,135,485,0.6896551724137931,0.5769230769230769,0.4740740740740741,1.6172479
XM_006988020.4,sample_3,119,234,123,476,0.7647058823529411,0.5769230769230769,0.5447154471544715,1.5812687
XM_077984730.1,gt,138,369,139,646,0.4855072463768116,0.5365853658536586,0.5251798561151079,0.8879137
XM_077984730.1,sample_0,69,369,200,638,0.43478260869565216,0.5365853658536586,0.435,1.1757528
XM_077984730.1,sample_1,188,369,200,757,0.574468085106383,0.5365853658536586,0.485,1.0968134
XM_077984730.1,sample_2,15,369,200,584,0.4666666666666667,0.5365853658536586,0.595,1.1143491
XM_077984730.1,sample_3,91,369,191,651,0.5604395604395604,0.5365853658536586,0.3769633507853403,0.9891195
XM_065042881.1,gt,94,270,150,514,0.3829787234042553,0.5851851851851851,0.5133333333333333,1.3239661
XM_065042881.1,sample_0,102,270,113,485,0.6862745098039216,0.5851851851851851,0.4424778761061947,1.0752352
XM_065042881.1,sample_1,21,270,148,439,0.3333333333333333,0.5851851851851851,0.5945945945945946,1.0490382
XM_065042881.1,sample_2,102,270,92,464,0.7450980392156863,0.5851851851851851,0.6956521739130435,0.86027324
XM_065042881.1,sample_3,134,270,182,586,0.7089552238805971,0.5851851851851851,0.6813186813186813,0.5757625
XM_065738365.1,gt,57,447,34,538,0.631578947368421,0.5055928411633109,0.4117647058823529,1.6437789
XM_065738365.1,sample_0,134,447,200,781,0.6194029850746269,0.5055928411633109,0.395,1.4890924
XM_065738365.1,sample_1,185,447,74,706,0.4864864864864865,0.5055928411633109,0.3918918918918919,1.4754363
XM_065738365.1,sample_2,118,447,200,765,0.635593220338983,0.5055928411633109,0.555,1.3291653
XM_065738365.1,sample_3,89,447,200,736,0.5730337078651685,0.5055928411633109,0.38,1.5150687
XM_049793293.1,gt,59,270,31,360,0.5423728813559322,0.6555555555555556,0.7741935483870968,1.3192008
XM_049793293.1,sample_0,39,270,200,509,0.4358974358974359,0.6555555555555556,0.555,1.110694
XM_049793293.1,sample_1,51,270,200,521,0.6078431372549019,0.6555555555555556,0.65,1.1461271
XM_049793293.1,sample_2,159,270,200,629,0.5471698113207547,0.6555555555555556,0.395,1.26743
XM_049793293.1,sample_3,214,270,200,684,0.7383177570093458,0.6555555555555556,0.69,1.0246563
XM_075838662.1,gt,38,237,109,384,0.42105263157894735,0.4092827004219409,0.3486238532110092,1.5838587
XM_075838662.1,sample_0,121,237,1,359,0.7355371900826446,0.4092827004219409,0.0,1.0366082
XM_075838662.1,sample_1,100,237,200,537,0.67,0.4092827004219409,0.4,1.2710446
XM_075838662.1,sample_2,92,237,138,467,0.5434782608695652,0.4092827004219409,0.2971014492753623,1.5452436
XM_075838662.1,sample_3,185,237,200,622,0.6810810810810811,0.4092827004219409,0.385,1.1279368
XM_037901575.2,gt,155,489,155,799,0.7032258064516129,0.3967280163599182,0.41935483870967744,0.9404647
XM_037901575.2,sample_0,127,489,200,816,0.8503937007874016,0.3967280163599182,0.405,0.9977914
XM_037901575.2,sample_1,126,489,126,741,0.8809523809523809,0.3967280163599182,0.4126984126984127,0.76534367
XM_037901575.2,sample_2,124,489,200,813,0.8467741935483871,0.3967280163599182,0.37,0.95319855
XM_037901575.2,sample_3,152,489,130,771,0.875,0.3967280163599182,0.43846153846153846,0.36591506
XM_005560948.5,gt,113,495,105,713,0.6902654867256637,0.5070707070707071,0.4,0.74028826
XM_005560948.5,sample_0,121,495,200,816,0.7272727272727273,0.5070707070707071,0.52,0.82246614
XM_005560948.5,sample_1,122,495,200,817,0.6885245901639344,0.5070707070707071,0.56,0.497825
XM_005560948.5,sample_2,40,495,52,587,0.65,0.5070707070707071,0.6346153846153846,1.0972974
XM_005560948.5,sample_3,103,495,119,717,0.6893203883495146,0.5070707070707071,0.33613445378151263,0.8451676
XM_069952444.1,gt,103,213,46,362,0.7087378640776699,0.43661971830985913,0.2608695652173913,1.6777438
XM_069952444.1,sample_0,37,213,50,300,0.6756756756756757,0.43661971830985913,0.24,1.6932131
XM_069952444.1,sample_1,170,213,40,423,0.4823529411764706,0.43661971830985913,0.225,1.702265
XM_069952444.1,sample_2,119,213,38,370,0.5882352941176471,0.43661971830985913,0.2631578947368421,1.696261
XM_069952444.1,sample_3,134,213,38,385,0.5447761194029851,0.43661971830985913,0.23684210526315788,1.699509
XM_036194421.1,gt,17,279,56,352,0.6470588235294118,0.5161290322580645,0.5714285714285714,1.5212754
XM_036194421.1,sample_0,130,279,200,609,0.5692307692307692,0.5161290322580645,0.605,1.4335456
XM_036194421.1,sample_1,58,279,1,338,0.6206896551724138,0.5161290322580645,0.0,1.6059322
XM_036194421.1,sample_2,90,279,200,569,0.5444444444444444,0.5161290322580645,0.405,1.4935311
XM_036194421.1,sample_3,107,279,154,540,0.6074766355140186,0.5161290322580645,0.42857142857142855,1.4986287
XM_058160404.1,gt,142,246,115,503,0.5915492957746479,0.44308943089430897,0.4434782608695652,1.6413398
XM_058160404.1,sample_0,115,246,200,561,0.4956521739130435,0.44308943089430897,0.38,1.6060079
XM_058160404.1,sample_1,193,246,200,639,0.5077720207253886,0.44308943089430897,0.37,1.5297433
XM_058160404.1,sample_2,159,246,200,605,0.5094339622641509,0.44308943089430897,0.37,1.5289057
XM_058160404.1,sample_3,40,246,200,486,0.55,0.44308943089430897,0.45,1.5114956
XM_077106423.1,gt,127,324,94,545,0.5590551181102362,0.5216049382716049,0.5106382978723404,1.0275155
XM_077106423.1,sample_0,212,324,169,705,0.5801886792452831,0.5216049382716049,0.47928994082840237,0.6519877
XM_077106423.1,sample_1,183,324,200,707,0.5683060109289617,0.5216049382716049,0.555,0.4883166
XM_077106423.1,sample_2,211,324,200,735,0.5924170616113744,0.5216049382716049,0.515,0.669625
XM_077106423.1,sample_3,202,324,200,726,0.5693069306930693,0.5216049382716049,0.5,0.6328032
XM_055255229.2,gt,136,321,119,576,0.6029411764705882,0.48909657320872274,0.42857142857142855,1.527311
XM_055255229.2,sample_0,132,321,200,653,0.5757575757575758,0.48909657320872274,0.35,1.4876511
XM_055255229.2,sample_1,115,321,115,551,0.5826086956521739,0.48909657320872274,0.33043478260869563,1.4569274
XM_055255229.2,sample_2,133,321,99,553,0.6466165413533834,0.48909657320872274,0.35353535353535354,1.351002
XM_055255229.2,sample_3,118,321,115,554,0.559322033898305,0.48909657320872274,0.45217391304347826,1.1421431
XM_068978846.1,gt,129,444,125,698,0.5736434108527132,0.43018018018018017,0.344,1.1325395
XM_068978846.1,sample_0,175,444,200,819,0.42857142857142855,0.43018018018018017,0.28,0.81117433
XM_068978846.1,sample_1,114,444,200,758,0.47368421052631576,0.43018018018018017,0.465,1.0407614
XM_068978846.1,sample_2,80,444,200,724,0.55,0.43018018018018017,0.415,1.0164813
XM_068978846.1,sample_3,69,444,200,713,0.6811594202898551,0.43018018018018017,0.42,0.9263425
XM_032872631.1,gt,96,426,123,645,0.4895833333333333,0.6291079812206573,0.4634146341463415,0.805842
XM_032872631.1,sample_0,122,426,200,748,0.6557377049180327,0.6291079812206573,0.52,1.0184113
XM_032872631.1,sample_1,114,426,200,740,0.34210526315789475,0.6291079812206573,0.48,0.6959029
XM_032872631.1,sample_2,200,426,200,826,0.57,0.6291079812206573,0.515,0.625117
XM_032872631.1,sample_3,102,426,200,728,0.5588235294117647,0.6291079812206573,0.57,0.9734996
XM_040977971.1,gt,92,477,49,618,0.6739130434782609,0.589098532494759,0.5102040816326531,1.572921
XM_040977971.1,sample_0,11,477,56,544,0.8181818181818182,0.589098532494759,0.48214285714285715,1.5087068
XM_040977971.1,sample_1,68,477,37,582,0.7794117647058824,0.589098532494759,0.5675675675675675,1.5028145
XM_040977971.1,sample_2,116,477,38,631,0.7586206896551724,0.589098532494759,0.6842105263157895,1.4951289
XM_040977971.1,sample_3,43,477,53,573,0.813953488372093,0.589098532494759,0.4528301886792453,1.5220938
XM_037087142.1,gt,14,474,106,594,0.5,0.5759493670886076,0.39622641509433965,1.4685103
XM_037087142.1,sample_0,51,474,104,629,0.4117647058823529,0.5759493670886076,0.3942307692307692,1.4981632
XM_037087142.1,sample_1,106,474,200,780,0.5660377358490566,0.5759493670886076,0.44,1.4901431
XM_037087142.1,sample_2,25,474,200,699,0.52,0.5759493670886076,0.345,1.4631841
XM_037087142.1,sample_3,20,474,200,694,0.65,0.5759493670886076,0.485,1.4120247
XM_043986223.1,gt,20,318,59,397,0.7,0.5408805031446541,0.4745762711864407,1.6140559
XM_043986223.1,sample_0,138,318,38,494,0.6304347826086957,0.5408805031446541,0.34210526315789475,1.6188695
XM_043986223.1,sample_1,108,318,45,471,0.5925925925925926,0.5408805031446541,0.4444444444444444,1.6316553
XM_043986223.1,sample_2,118,318,41,477,0.6101694915254238,0.5408805031446541,0.3170731707317073,1.6181928
XM_043986223.1,sample_3,115,318,46,479,0.6434782608695652,0.5408805031446541,0.3695652173913043,1.647842
NM_001172956.1,gt,109,279,144,532,0.44954128440366975,0.5053763440860215,0.2986111111111111,1.2370634
NM_001172956.1,sample_0,134,279,200,613,0.4253731343283582,0.5053763440860215,0.315,1.3045801
NM_001172956.1,sample_1,135,279,200,614,0.4074074074074074,0.5053763440860215,0.44,1.0121036
NM_001172956.1,sample_2,71,279,200,550,0.647887323943662,0.5053763440860215,0.305,1.2415086
NM_001172956.1,sample_3,204,279,200,683,0.45588235294117646,0.5053763440860215,0.32,1.0158933
XM_061701447.1,gt,168,297,64,529,0.5357142857142857,0.6262626262626263,0.453125,1.2266595
XM_061701447.1,sample_0,110,297,200,607,0.7090909090909091,0.6262626262626263,0.575,1.3721915
XM_061701447.1,sample_1,143,297,41,481,0.7972027972027972,0.6262626262626263,0.6341463414634146,1.17788
XM_061701447.1,sample_2,123,297,183,603,0.5772357723577236,0.6262626262626263,0.5628415300546448,1.3693156
XM_061701447.1,sample_3,69,297,39,405,0.5652173913043478,0.6262626262626263,0.7948717948717948,1.57747
XM_042836986.1,gt,32,312,186,530,0.84375,0.6794871794871795,0.6666666666666666,1.3665763
XM_042836986.1,sample_0,24,312,112,448,0.7083333333333334,0.6794871794871795,0.75,1.4910685
XM_042836986.1,sample_1,33,312,200,545,0.8181818181818182,0.6794871794871795,0.65,1.3503689
XM_042836986.1,sample_2,68,312,200,580,0.6911764705882353,0.6794871794871795,0.64,1.3470162
XM_042836986.1,sample_3,43,312,122,477,0.6744186046511628,0.6794871794871795,0.639344262295082,1.4848849
XM_030094094.1,gt,89,384,88,561,0.5393258426966292,0.5625,0.32954545454545453,1.3769457
XM_030094094.1,sample_0,84,384,80,548,0.6904761904761905,0.5625,0.2375,1.4003898
XM_030094094.1,sample_1,76,384,112,572,0.7894736842105263,0.5625,0.3482142857142857,1.2051828
XM_030094094.1,sample_2,116,384,116,616,0.75,0.5625,0.4482758620689655,1.0937634
XM_030094094.1,sample_3,79,384,83,546,0.6582278481012658,0.5625,0.42168674698795183,1.3912717
XM_018570896.1,gt,64,300,110,474,0.609375,0.49333333333333335,0.509090909090909,1.6508054
XM_018570896.1,sample_0,10,300,200,510,0.6,0.49333333333333335,0.475,1.5811564
XM_018570896.1,sample_1,133,300,1,434,0.5037593984962406,0.49333333333333335,0.0,1.5710748
XM_018570896.1,sample_2,67,300,200,567,0.417910447761194,0.49333333333333335,0.395,1.5865813
XM_018570896.1,sample_3,59,300,138,497,0.5084745762711864,0.49333333333333335,0.34057971014492755,1.6836153
XM_072446317.1,gt,101,177,102,380,0.48514851485148514,0.4915254237288136,0.28431372549019607,1.5123296
XM_072446317.1,sample_0,64,177,143,384,0.53125,0.4915254237288136,0.40559440559440557,1.5850984
XM_072446317.1,sample_1,163,177,102,442,0.4723926380368098,0.4915254237288136,0.37254901960784315,1.5756431
XM_072446317.1,sample_2,148,177,200,525,0.39864864864864863,0.4915254237288136,0.3,1.4017096
XM_072446317.1,sample_3,139,177,160,476,0.4244604316546763,0.4915254237288136,0.34375,1.3657625
XM_057749246.1,gt,167,438,72,677,0.4251497005988024,0.4132420091324201,0.4166666666666667,0.90268844
XM_057749246.1,sample_0,131,438,200,769,0.6793893129770993,0.4132420091324201,0.325,1.126676
XM_057749246.1,sample_1,30,438,200,668,0.7,0.4132420091324201,0.345,1.1795506
XM_057749246.1,sample_2,122,438,200,760,0.7377049180327869,0.4132420091324201,0.4,1.0319037
XM_057749246.1,sample_3,126,438,200,764,0.4365079365079365,0.4132420091324201,0.37,0.9456468
XM_028504968.2,gt,121,333,75,529,0.7851239669421488,0.6006006006006006,0.6,1.5671891
XM_028504968.2,sample_0,152,333,200,685,0.6644736842105263,0.6006006006006006,0.595,1.5216384
XM_028504968.2,sample_1,127,333,72,532,0.5669291338582677,0.6006006006006006,0.5694444444444444,1.4146643
XM_028504968.2,sample_2,92,333,54,479,0.6521739130434783,0.6006006006006006,0.5,1.5190263
XM_028504968.2,sample_3,57,333,10,400,0.7719298245614035,0.6006006006006006,0.4,1.5569963
XM_051200754.1,gt,51,453,88,592,0.5294117647058824,0.4282560706401766,0.4659090909090909,1.5435036
XM_051200754.1,sample_0,193,453,200,846,0.7253886010362695,0.4282560706401766,0.325,1.406544
XM_051200754.1,sample_1,46,453,200,699,0.7608695652173914,0.4282560706401766,0.29,1.4436474
XM_051200754.1,sample_2,142,453,200,795,0.7112676056338029,0.4282560706401766,0.26,1.4612607
XM_051200754.1,sample_3,65,453,200,718,0.676923076923077,0.4282560706401766,0.32,1.5944345
XM_041653175.1,gt,72,237,24,333,0.5,0.5485232067510548,0.6666666666666666,1.6328213
XM_041653175.1,sample_0,18,237,200,455,0.5555555555555556,0.5485232067510548,0.395,1.5165426
XM_041653175.1,sample_1,138,237,200,575,0.5652173913043478,0.5485232067510548,0.58,1.2107645
XM_041653175.1,sample_2,45,237,181,463,0.7555555555555555,0.5485232067510548,0.44751381215469616,1.526537
XM_041653175.1,sample_3,38,237,129,404,0.42105263157894735,0.5485232067510548,0.5271317829457365,1.6242602
XM_036863131.1,gt,52,486,80,618,0.5961538461538461,0.4609053497942387,0.2875,1.5414559
XM_036863131.1,sample_0,128,486,68,682,0.6328125,0.4609053497942387,0.35294117647058826,1.5657951
XM_036863131.1,sample_1,109,486,69,664,0.6055045871559633,0.4609053497942387,0.391304347826087,1.5414803
XM_036863131.1,sample_2,100,486,82,668,0.62,0.4609053497942387,0.3048780487804878,1.5129147
XM_036863131.1,sample_3,150,486,73,709,0.5666666666666667,0.4609053497942387,0.3835616438356164,1.515155
XM_060773184.2,gt,65,339,82,486,0.5230769230769231,0.4778761061946903,0.3902439024390244,1.3291053
XM_060773184.2,sample_0,140,339,175,654,0.4785714285714286,0.4778761061946903,0.41714285714285715,0.9178514
XM_060773184.2,sample_1,179,339,200,718,0.4581005586592179,0.4778761061946903,0.35,0.74794483
XM_060773184.2,sample_2,101,339,119,559,0.49504950495049505,0.4778761061946903,0.4369747899159664,1.0394928
XM_060773184.2,sample_3,169,339,27,535,0.5384615384615384,0.4778761061946903,0.48148148148148145,1.1245177
XM_074814961.1,gt,107,177,140,424,0.7570093457943925,0.4067796610169492,0.2857142857142857,1.6022189
XM_074814961.1,sample_0,162,177,200,539,0.4506172839506173,0.4067796610169492,0.315,1.6215985
XM_074814961.1,sample_1,159,177,139,475,0.6918238993710691,0.4067796610169492,0.3669064748201439,1.5149345
XM_074814961.1,sample_2,70,177,200,447,0.5857142857142857,0.4067796610169492,0.405,1.6862137
XM_074814961.1,sample_3,121,177,200,498,0.3884297520661157,0.4067796610169492,0.35,1.6737363
XM_063664147.1,gt,154,453,169,776,0.5194805194805194,0.45474613686534215,0.4260355029585799,0.712524
XM_063664147.1,sample_0,105,453,200,758,0.7904761904761904,0.45474613686534215,0.25,0.78755337
XM_063664147.1,sample_1,163,453,200,816,0.558282208588957,0.45474613686534215,0.445,0.70622575
XM_063664147.1,sample_2,18,453,1,472,0.3888888888888889,0.45474613686534215,0.0,1.0401837
XM_063664147.1,sample_3,75,453,200,728,0.38666666666666666,0.45474613686534215,0.375,0.81782997
XM_031794940.1,gt,16,348,63,427,0.5,0.49137931034482757,0.3333333333333333,1.3662823
XM_031794940.1,sample_0,185,348,200,733,0.5945945945945946,0.49137931034482757,0.34,0.9678656
XM_031794940.1,sample_1,135,348,133,616,0.34074074074074073,0.49137931034482757,0.48872180451127817,0.89017224
XM_031794940.1,sample_2,16,348,188,552,0.25,0.49137931034482757,0.2393617021276596,1.290592
XM_031794940.1,sample_3,24,348,52,424,0.5416666666666666,0.49137931034482757,0.5384615384615384,1.3359178
XM_046660188.1,gt,42,483,141,666,0.5238095238095238,0.6356107660455487,0.5957446808510638,0.83497345
XM_046660188.1,sample_0,185,483,71,739,0.4864864864864865,0.6356107660455487,0.6056338028169014,0.7133736
XM_046660188.1,sample_1,36,483,127,646,0.6944444444444444,0.6356107660455487,0.6141732283464567,0.7369026
XM_046660188.1,sample_2,27,483,113,623,0.5185185185185185,0.6356107660455487,0.7345132743362832,0.77196366
XM_046660188.1,sample_3,177,483,200,860,0.559322033898305,0.6356107660455487,0.34,0.73416674
XM_019666261.1,gt,40,420,38,498,0.6,0.5928571428571429,0.631578947368421,1.3861595
XM_019666261.1,sample_0,35,420,185,640,0.6285714285714286,0.5928571428571429,0.6216216216216216,1.3428345
XM_019666261.1,sample_1,180,420,200,800,0.4388888888888889,0.5928571428571429,0.66,1.1242918
XM_019666261.1,sample_2,80,420,200,700,0.625,0.5928571428571429,0.535,1.143968
XM_019666261.1,sample_3,83,420,110,613,0.4939759036144578,0.5928571428571429,0.38181818181818183,1.1273751
XM_057028562.1,gt,27,474,55,556,0.48148148148148145,0.4810126582278481,0.32727272727272727,0.9748155
XM_057028562.1,sample_0,34,474,200,708,0.7058823529411765,0.4810126582278481,0.415,0.9578763
XM_057028562.1,sample_1,179,474,200,853,0.5754189944134078,0.4810126582278481,0.375,0.6594127
XM_057028562.1,sample_2,60,474,200,734,0.48333333333333334,0.4810126582278481,0.495,0.9113391
XM_057028562.1,sample_3,115,474,200,789,0.4434782608695652,0.4810126582278481,0.29,0.67939645
XM_066625428.1,gt,116,432,117,665,0.6724137931034483,0.48148148148148145,0.2905982905982906,1.3902551
XM_066625428.1,sample_0,68,432,1,501,0.4852941176470588,0.48148148148148145,0.0,1.4193995
XM_066625428.1,sample_1,101,432,183,716,0.45544554455445546,0.48148148148148145,0.29508196721311475,1.2870868
XM_066625428.1,sample_2,108,432,200,740,0.5277777777777778,0.48148148148148145,0.475,1.2634623
XM_066625428.1,sample_3,26,432,200,658,0.5769230769230769,0.48148148148148145,0.425,1.2789114
XM_064155175.1,gt,46,327,167,540,0.6739130434782609,0.5107033639143731,0.4251497005988024,1.5292182
XM_064155175.1,sample_0,35,327,193,555,0.5714285714285714,0.5107033639143731,0.37823834196891193,1.5700368
XM_064155175.1,sample_1,110,327,200,637,0.4909090909090909,0.5107033639143731,0.385,1.4018484
XM_064155175.1,sample_2,98,327,200,625,0.6632653061224489,0.5107033639143731,0.355,1.4602393
XM_064155175.1,sample_3,129,327,157,613,0.6744186046511628,0.5107033639143731,0.36942675159235666,1.4001391
XM_069067617.1,gt,13,180,146,339,0.7692307692307693,0.5166666666666667,0.5958904109589042,1.6820248
XM_069067617.1,sample_0,101,180,175,456,0.31683168316831684,0.5166666666666667,0.33714285714285713,1.6921036
XM_069067617.1,sample_1,99,180,130,409,0.5151515151515151,0.5166666666666667,0.26153846153846155,1.6923969
XM_069067617.1,sample_2,198,180,200,578,0.48484848484848486,0.5166666666666667,0.335,1.6194929
XM_069067617.1,sample_3,196,180,200,576,0.42346938775510207,0.5166666666666667,0.31,1.621334
XM_059338757.1,gt,23,327,123,473,0.391304347826087,0.42507645259938837,0.3008130081300813,1.4652969
XM_059338757.1,sample_0,14,327,1,342,0.5,0.42507645259938837,0.0,1.4573247
XM_059338757.1,sample_1,90,327,200,617,0.45555555555555555,0.42507645259938837,0.425,1.1059306
XM_059338757.1,sample_2,69,327,1,397,0.5362318840579711,0.42507645259938837,0.0,1.3724439
XM_059338757.1,sample_3,97,327,200,624,0.4020618556701031,0.42507645259938837,0.42,1.0799891
XM_051640855.1,gt,94,450,118,662,0.8085106382978723,0.4577777777777778,0.3220338983050847,1.3005304
XM_051640855.1,sample_0,57,450,120,627,0.8070175438596491,0.4577777777777778,0.375,1.5164629
XM_051640855.1,sample_1,115,450,119,684,0.7304347826086957,0.4577777777777778,0.453781512605042,1.5419677
XM_051640855.1,sample_2,105,450,142,697,0.7238095238095238,0.4577777777777778,0.323943661971831,1.5123929
XM_051640855.1,sample_3,69,450,136,655,0.8985507246376812,0.4577777777777778,0.34558823529411764,1.0379162
XM_080792680.1,gt,45,354,110,509,0.3333333333333333,0.5508474576271186,0.2727272727272727,1.6533945
XM_080792680.1,sample_0,21,354,47,422,0.3333333333333333,0.5508474576271186,0.3617021276595745,1.6541253
XM_080792680.1,sample_1,12,354,19,385,0.25,0.5508474576271186,0.15789473684210525,1.6272714
XM_080792680.1,sample_2,70,354,43,467,0.5,0.5508474576271186,0.09302325581395349,1.5994042
