id,sample,utr5_length,cds_length,utr3_length,total_length,utr5_gc_content,cds_gc_content,utr3_gc_content,ribonn_te
XM_035724509.1,gt,21,333,42,396,0.5238095238095238,0.48348348348348347,0.23809523809523808,1.666381
XM_035724509.1,sample_0,175,333,200,708,0.4857142857142857,0.48348348348348347,0.315,1.5537603
XM_035724509.1,sample_1,59,333,40,432,0.5423728813559322,0.48348348348348347,0.225,1.6346607
XM_035724509.1,sample_2,113,333,33,479,0.5663716814159292,0.48348348348348347,0.15151515151515152,1.6082162
XM_035724509.1,sample_3,111,333,59,503,0.6036036036036037,0.48348348348348347,0.1864406779661017,1.6525593
XM_063920793.1,gt,85,330,142,557,0.43529411764705883,0.37575757575757573,0.2535211267605634,1.5040156
XM_063920793.1,sample_0,192,330,200,722,0.4895833333333333,0.37575757575757573,0.535,0.87559325
XM_063920793.1,sample_1,171,330,200,701,0.6140350877192983,0.37575757575757573,0.325,1.1846805
XM_063920793.1,sample_2,39,330,31,400,0.28205128205128205,0.37575757575757573,0.45161290322580644,1.6147746
XM_063920793.1,sample_3,135,330,27,492,0.5185185185185185,0.37575757575757573,0.2962962962962963,1.5502502
XM_032649310.1,gt,61,393,151,605,0.36065573770491804,0.6539440203562341,0.46357615894039733,1.6210368
XM_032649310.1,sample_0,87,393,200,680,0.45977011494252873,0.6539440203562341,0.545,1.6099088
XM_032649310.1,sample_1,13,393,200,606,0.5384615384615384,0.6539440203562341,0.395,1.6078708
XM_032649310.1,sample_2,45,393,52,490,0.37777777777777777,0.6539440203562341,0.6346153846153846,1.6350336
XM_032649310.1,sample_3,44,393,119,556,0.36363636363636365,0.6539440203562341,0.40336134453781514,1.6414701
XM_060824284.1,gt,106,177,184,467,0.4811320754716981,0.4011299435028249,0.2826086956521739,1.6616156
XM_060824284.1,sample_0,126,177,200,503,0.5634920634920635,0.4011299435028249,0.27,1.628166
XM_060824284.1,sample_1,163,177,200,540,0.6932515337423313,0.4011299435028249,0.33,1.6510568
XM_060824284.1,sample_2,81,177,200,458,0.5802469135802469,0.4011299435028249,0.345,1.6316444
XM_060824284.1,sample_3,60,177,200,437,0.5166666666666667,0.4011299435028249,0.28,1.5823905
XM_072880722.1,gt,14,228,146,388,0.8571428571428571,0.6403508771929824,0.6643835616438356,1.3372148
XM_072880722.1,sample_0,182,228,200,610,0.8901098901098901,0.6403508771929824,0.8,0.8933475
XM_072880722.1,sample_1,63,228,112,403,0.9206349206349206,0.6403508771929824,0.9107142857142857,0.98370457
XM_072880722.1,sample_2,158,228,200,586,0.9493670886075949,0.6403508771929824,0.84,0.91571856
XM_072880722.1,sample_3,120,228,200,548,0.8916666666666667,0.6403508771929824,0.845,0.67075676
XM_029634001.2,gt,135,420,193,748,0.4444444444444444,0.5380952380952381,0.29533678756476683,1.4885557
XM_029634001.2,sample_0,97,420,200,717,0.4536082474226804,0.5380952380952381,0.305,1.5338862
XM_029634001.2,sample_1,204,420,200,824,0.4411764705882353,0.5380952380952381,0.31,1.4472215
XM_029634001.2,sample_2,130,420,200,750,0.5076923076923077,0.5380952380952381,0.325,1.5202793
XM_029634001.2,sample_3,200,420,200,820,0.48,0.5380952380952381,0.33,1.4966656
XM_013063769.2,gt,118,306,71,495,0.5423728813559322,0.3562091503267974,0.30985915492957744,1.1881444
XM_013063769.2,sample_0,180,306,154,640,0.7611111111111111,0.3562091503267974,0.37662337662337664,0.45807105
XM_013063769.2,sample_1,187,306,4,497,0.8502673796791443,0.3562091503267974,0.5,0.37165055
XM_013063769.2,sample_2,97,306,200,603,0.5567010309278351,0.3562091503267974,0.49,1.1621227
XM_013063769.2,sample_3,185,306,1,492,0.6972972972972973,0.3562091503267974,0.0,1.1607343
XM_045163646.1,gt,94,345,82,521,0.5851063829787234,0.5130434782608696,0.32926829268292684,1.2414689
XM_045163646.1,sample_0,148,345,200,693,0.5878378378378378,0.5130434782608696,0.32,1.1727779
XM_045163646.1,sample_1,158,345,200,703,0.6645569620253164,0.5130434782608696,0.355,1.2739887
XM_045163646.1,sample_2,170,345,200,715,0.6588235294117647,0.5130434782608696,0.245,1.4195076
XM_045163646.1,sample_3,181,345,146,672,0.5911602209944752,0.5130434782608696,0.2876712328767123,1.4088522
XM_073235873.1,gt,47,213,49,309,0.6170212765957447,0.43661971830985913,0.2857142857142857,1.6568345
XM_073235873.1,sample_0,96,213,66,375,0.5729166666666666,0.43661971830985913,0.30303030303030304,1.7026666
XM_073235873.1,sample_1,70,213,46,329,0.6142857142857143,0.43661971830985913,0.32608695652173914,1.6934832
XM_073235873.1,sample_2,119,213,39,371,0.5966386554621849,0.43661971830985913,0.3333333333333333,1.6969684
XM_073235873.1,sample_3,168,213,42,423,0.5773809523809523,0.43661971830985913,0.3333333333333333,1.6983005
XM_041632921.1,gt,98,372,69,539,0.7653061224489796,0.5779569892473119,0.391304347826087,1.0897233
XM_041632921.1,sample_0,193,372,200,765,0.8186528497409327,0.5779569892473119,0.52,0.5264248
XM_041632921.1,sample_1,77,372,200,649,0.9090909090909091,0.5779569892473119,0.685,0.24576797
XM_041632921.1,sample_2,89,372,200,661,0.9325842696629213,0.5779569892473119,0.47,0.37741843
XM_041632921.1,sample_3,100,372,200,672,0.85,0.5779569892473119,0.66,0.78469944
XM_068248650.1,gt,188,411,162,761,0.5904255319148937,0.5425790754257908,0.2962962962962963,1.065074
XM_068248650.1,sample_0,115,411,200,726,0.6869565217391305,0.5425790754257908,0.615,0.7586984
XM_068248650.1,sample_1,195,411,200,806,0.8256410256410256,0.5425790754257908,0.555,0.94005066
XM_068248650.1,sample_2,143,411,200,754,0.6433566433566433,0.5425790754257908,0.48,0.9881849
XM_068248650.1,sample_3,47,411,195,653,0.46808510638297873,0.5425790754257908,0.38974358974358975,1.2956965
XM_070958880.1,gt,45,390,38,473,0.6,0.5205128205128206,0.3157894736842105,1.6411718
XM_070958880.1,sample_0,127,390,200,717,0.4881889763779528,0.5205128205128206,0.32,1.656879
XM_070958880.1,sample_1,116,390,53,559,0.603448275862069,0.5205128205128206,0.33962264150943394,1.6483477
XM_070958880.1,sample_2,25,390,50,465,0.64,0.5205128205128206,0.24,1.6488203
XM_070958880.1,sample_3,65,390,44,499,0.49230769230769234,0.5205128205128206,0.29545454545454547,1.6771119
XM_068681663.1,gt,70,243,122,435,0.8,0.5802469135802469,0.3442622950819672,1.6520644
XM_068681663.1,sample_0,24,243,200,467,0.875,0.5802469135802469,0.365,1.5868987
XM_068681663.1,sample_1,132,243,138,513,0.8409090909090909,0.5802469135802469,0.45652173913043476,1.2307376
XM_068681663.1,sample_2,25,243,200,468,0.76,0.5802469135802469,0.53,1.5862745
XM_068681663.1,sample_3,197,243,200,640,0.7614213197969543,0.5802469135802469,0.47,1.0915743
XM_056582007.1,gt,50,171,98,319,0.6,0.5029239766081871,0.4387755102040816,1.6520454
XM_056582007.1,sample_0,162,171,141,474,0.49382716049382713,0.5029239766081871,0.41134751773049644,1.6398389
XM_056582007.1,sample_1,173,171,122,466,0.35260115606936415,0.5029239766081871,0.38524590163934425,1.4154723
XM_056582007.1,sample_2,146,171,90,407,0.5068493150684932,0.5029239766081871,0.28888888888888886,1.600646
XM_056582007.1,sample_3,168,171,70,409,0.5178571428571429,0.5029239766081871,0.3,1.613824
XM_036581535.1,gt,132,462,99,693,0.5151515151515151,0.49134199134199136,0.2828282828282828,1.3208065
XM_036581535.1,sample_0,159,462,200,821,0.5723270440251572,0.49134199134199136,0.33,1.2619709
XM_036581535.1,sample_1,157,462,200,819,0.6369426751592356,0.49134199134199136,0.455,1.1465147
XM_036581535.1,sample_2,76,462,200,738,0.618421052631579,0.49134199134199136,0.485,1.2348282
XM_036581535.1,sample_3,155,462,160,777,0.7225806451612903,0.49134199134199136,0.33125,0.82100445
XM_033988332.2,gt,139,288,111,538,0.4028776978417266,0.5555555555555556,0.1891891891891892,1.6879202
XM_033988332.2,sample_0,102,288,76,466,0.5196078431372549,0.5555555555555556,0.34210526315789475,1.6563067
XM_033988332.2,sample_1,119,288,145,552,0.5462184873949579,0.5555555555555556,0.33793103448275863,1.6895853
XM_033988332.2,sample_2,164,288,143,595,0.4817073170731707,0.5555555555555556,0.2937062937062937,1.6144471
XM_033988332.2,sample_3,65,288,164,517,0.38461538461538464,0.5555555555555556,0.3170731707317073,1.6761694
XM_061667073.1,gt,103,207,136,446,0.5145631067961165,0.43478260869565216,0.39705882352941174,1.6982821
XM_061667073.1,sample_0,136,207,109,452,0.7058823529411765,0.43478260869565216,0.3486238532110092,1.6944696
XM_061667073.1,sample_1,79,207,134,420,0.5316455696202531,0.43478260869565216,0.35074626865671643,1.7133322
XM_061667073.1,sample_2,127,207,128,462,0.6299212598425197,0.43478260869565216,0.2734375,1.7125156
XM_061667073.1,sample_3,111,207,137,455,0.5855855855855856,0.43478260869565216,0.27007299270072993,1.7108282
NM_001423820.1,gt,42,384,160,586,0.3333333333333333,0.5651041666666666,0.30625,1.6731018
NM_001423820.1,sample_0,23,384,15,422,0.30434782608695654,0.5651041666666666,0.4666666666666667,1.6595477
NM_001423820.1,sample_1,73,384,200,657,0.3972602739726027,0.5651041666666666,0.315,1.6656933
NM_001423820.1,sample_2,12,384,124,520,0.16666666666666666,0.5651041666666666,0.31451612903225806,1.6661645
NM_001423820.1,sample_3,39,384,71,494,0.3333333333333333,0.5651041666666666,0.4788732394366197,1.6608448
XM_005400375.2,gt,165,378,159,702,0.6181818181818182,0.43915343915343913,0.31446540880503143,1.6302985
XM_005400375.2,sample_0,208,378,200,786,0.4375,0.43915343915343913,0.51,1.4673222
XM_005400375.2,sample_1,160,378,200,738,0.625,0.43915343915343913,0.48,1.6224744
XM_005400375.2,sample_2,194,378,200,772,0.6804123711340206,0.43915343915343913,0.5,1.6566776
XM_005400375.2,sample_3,128,378,200,706,0.6484375,0.43915343915343913,0.38,1.6340032
XM_059895420.1,gt,102,483,90,675,0.7843137254901961,0.5734989648033126,0.45555555555555555,0.4980864
XM_059895420.1,sample_0,80,483,200,763,0.7,0.5734989648033126,0.53,1.0880127
XM_059895420.1,sample_1,141,483,200,824,0.6595744680851063,0.5734989648033126,0.7,0.6767163
XM_059895420.1,sample_2,124,483,160,767,0.47580645161290325,0.5734989648033126,0.35,0.7988153
XM_059895420.1,sample_3,186,483,200,869,0.7473118279569892,0.5734989648033126,0.625,0.8046028
XM_068671808.1,gt,89,453,184,726,0.4606741573033708,0.4768211920529801,0.30434782608695654,1.4387987
XM_068671808.1,sample_0,149,453,166,768,0.4228187919463087,0.4768211920529801,0.3373493975903614,1.3070724
XM_068671808.1,sample_1,94,453,157,704,0.4787234042553192,0.4768211920529801,0.37579617834394907,1.4558614
XM_068671808.1,sample_2,82,453,147,682,0.47560975609756095,0.4768211920529801,0.3197278911564626,1.4918219
XM_068671808.1,sample_3,154,453,178,785,0.42207792207792205,0.4768211920529801,0.37640449438202245,1.2992693
XM_055189972.2,gt,82,438,81,601,0.5121951219512195,0.4497716894977169,0.30864197530864196,0.9817771
XM_055189972.2,sample_0,137,438,200,775,0.6788321167883211,0.4497716894977169,0.335,0.6719073
XM_055189972.2,sample_1,120,438,200,758,0.8083333333333333,0.4497716894977169,0.47,0.55488926
XM_055189972.2,sample_2,52,438,200,690,0.36538461538461536,0.4497716894977169,0.5,0.7909349
XM_055189972.2,sample_3,28,438,200,666,0.2857142857142857,0.4497716894977169,0.485,0.82891905
XM_004483282.3,gt,74,252,117,443,0.6081081081081081,0.5992063492063492,0.47863247863247865,1.3867927
XM_004483282.3,sample_0,62,252,200,514,0.7419354838709677,0.5992063492063492,0.525,1.0311439
XM_004483282.3,sample_1,119,252,118,489,0.7058823529411765,0.5992063492063492,0.3898305084745763,0.9411084
XM_004483282.3,sample_2,58,252,200,510,0.6206896551724138,0.5992063492063492,0.33,1.4355625
XM_004483282.3,sample_3,191,252,200,643,0.7225130890052356,0.5992063492063492,0.51,0.6283807
XM_006988020.4,gt,120,234,114,468,0.6,0.5769230769230769,0.5701754385964912,1.5620906
XM_006988020.4,sample_0,142,234,129,505,0.7535211267605634,0.5769230769230769,0.689922480620155,1.368534
XM_006988020.4,sample_1,82,234,160,476,0.7317073170731707,0.5769230769230769,0.6125,1.5638821
XM_006988020.4,sample_2,67,234,150,451,0.8059701492537313,0.5769230769230769,0.6866666666666666,1.5449502
XM_006988020.4,sample_3,149,234,124,507,0.7114093959731543,0.5769230769230769,0.5967741935483871,1.5553445
XM_077984730.1,gt,138,369,139,646,0.4855072463768116,0.5365853658536586,0.5251798561151079,0.8879137
XM_077984730.1,sample_0,44,369,200,613,0.7045454545454546,0.5365853658536586,0.42,1.0235921
XM_077984730.1,sample_1,74,369,200,643,0.8378378378378378,0.5365853658536586,0.595,0.62693894
XM_077984730.1,sample_2,185,369,200,754,0.8486486486486486,0.5365853658536586,0.465,0.27603912
XM_077984730.1,sample_3,47,369,200,616,0.6170212765957447,0.5365853658536586,0.485,1.0871631
XM_065042881.1,gt,94,270,150,514,0.3829787234042553,0.5851851851851851,0.5133333333333333,1.3239661
XM_065042881.1,sample_0,207,270,200,677,0.8357487922705314,0.5851851851851851,0.715,0.13516286
XM_065042881.1,sample_1,191,270,200,661,0.837696335078534,0.5851851851851851,0.475,0.2121983
XM_065042881.1,sample_2,125,270,200,595,0.56,0.5851851851851851,0.395,0.79904926
XM_065042881.1,sample_3,160,270,159,589,0.8,0.5851851851851851,0.7169811320754716,0.41029182
XM_065738365.1,gt,57,447,34,538,0.631578947368421,0.5055928411633109,0.4117647058823529,1.6437789
XM_065738365.1,sample_0,107,447,200,754,0.8598130841121495,0.5055928411633109,0.395,1.1200722
XM_065738365.1,sample_1,209,447,200,856,0.7990430622009569,0.5055928411633109,0.395,1.0625373
XM_065738365.1,sample_2,57,447,166,670,0.5789473684210527,0.5055928411633109,0.30120481927710846,1.4570273
XM_065738365.1,sample_3,227,447,137,811,0.8546255506607929,0.5055928411633109,0.6861313868613139,0.49159026
XM_049793293.1,gt,59,270,31,360,0.5423728813559322,0.6555555555555556,0.7741935483870968,1.3192008
XM_049793293.1,sample_0,184,270,200,654,0.5489130434782609,0.6555555555555556,0.58,0.6937347
XM_049793293.1,sample_1,195,270,200,665,0.5230769230769231,0.6555555555555556,0.495,1.0448638
XM_049793293.1,sample_2,94,270,200,564,0.7446808510638298,0.6555555555555556,0.7,0.88060164
XM_049793293.1,sample_3,159,270,200,629,0.710691823899371,0.6555555555555556,0.635,1.1712956
XM_075838662.1,gt,38,237,109,384,0.42105263157894735,0.4092827004219409,0.3486238532110092,1.5838587
XM_075838662.1,sample_0,128,237,200,565,0.6015625,0.4092827004219409,0.43,1.0473506
XM_075838662.1,sample_1,57,237,180,474,0.7368421052631579,0.4092827004219409,0.4388888888888889,0.97154313
XM_075838662.1,sample_2,178,237,200,615,0.8314606741573034,0.4092827004219409,0.495,0.3777248
XM_075838662.1,sample_3,158,237,200,595,0.8227848101265823,0.4092827004219409,0.38,0.41705558
XM_037901575.2,gt,155,489,155,799,0.7032258064516129,0.3967280163599182,0.41935483870967744,0.9404647
XM_037901575.2,sample_0,148,489,200,837,0.8040540540540541,0.3967280163599182,0.4,0.8310367
XM_037901575.2,sample_1,151,489,200,840,0.8410596026490066,0.3967280163599182,0.43,0.90130794
XM_037901575.2,sample_2,121,489,200,810,0.8429752066115702,0.3967280163599182,0.385,0.83327407
XM_037901575.2,sample_3,144,489,161,794,0.8472222222222222,0.3967280163599182,0.391304347826087,0.72982955
XM_005560948.5,gt,113,495,105,713,0.6902654867256637,0.5070707070707071,0.4,0.74028826
XM_005560948.5,sample_0,184,495,200,879,0.7771739130434783,0.5070707070707071,0.45,0.662274
XM_005560948.5,sample_1,151,495,97,743,0.7218543046357616,0.5070707070707071,0.29896907216494845,0.51748127
XM_005560948.5,sample_2,162,495,200,857,0.7530864197530864,0.5070707070707071,0.425,0.7338167
XM_005560948.5,sample_3,120,495,200,815,0.7833333333333333,0.5070707070707071,0.595,0.82868665
XM_069952444.1,gt,103,213,46,362,0.7087378640776699,0.43661971830985913,0.2608695652173913,1.6777438
XM_069952444.1,sample_0,170,213,37,420,0.5588235294117647,0.43661971830985913,0.21621621621621623,1.7000815
XM_069952444.1,sample_1,69,213,46,328,0.5797101449275363,0.43661971830985913,0.21739130434782608,1.696865
XM_069952444.1,sample_2,94,213,41,348,0.5425531914893617,0.43661971830985913,0.24390243902439024,1.6994983
XM_069952444.1,sample_3,115,213,44,372,0.5478260869565217,0.43661971830985913,0.25,1.7011307
XM_036194421.1,gt,17,279,56,352,0.6470588235294118,0.5161290322580645,0.5714285714285714,1.5212754
XM_036194421.1,sample_0,108,279,200,587,0.5092592592592593,0.5161290322580645,0.505,1.3642997
XM_036194421.1,sample_1,71,279,200,550,0.5211267605633803,0.5161290322580645,0.38,1.6331826
XM_036194421.1,sample_2,106,279,200,585,0.5283018867924528,0.5161290322580645,0.4,1.5945486
XM_036194421.1,sample_3,121,279,200,600,0.48760330578512395,0.5161290322580645,0.405,1.2719097
XM_058160404.1,gt,142,246,115,503,0.5915492957746479,0.44308943089430897,0.4434782608695652,1.6413398
XM_058160404.1,sample_0,212,246,200,658,0.7358490566037735,0.44308943089430897,0.4,0.88385296
XM_058160404.1,sample_1,199,246,200,645,0.5879396984924623,0.44308943089430897,0.43,1.1025137
XM_058160404.1,sample_2,195,246,200,641,0.7435897435897436,0.44308943089430897,0.65,0.842101
XM_058160404.1,sample_3,113,246,200,559,0.8584070796460177,0.44308943089430897,0.44,0.755209
XM_077106423.1,gt,127,324,94,545,0.5590551181102362,0.5216049382716049,0.5106382978723404,1.0275155
XM_077106423.1,sample_0,199,324,200,723,0.6130653266331658,0.5216049382716049,0.48,0.38679293
XM_077106423.1,sample_1,149,324,200,673,0.5302013422818792,0.5216049382716049,0.5,0.610714
XM_077106423.1,sample_2,183,324,200,707,0.5355191256830601,0.5216049382716049,0.515,0.6720755
XM_077106423.1,sample_3,206,324,200,730,0.6116504854368932,0.5216049382716049,0.495,0.5356527
XM_055255229.2,gt,136,321,119,576,0.6029411764705882,0.48909657320872274,0.42857142857142855,1.527311
XM_055255229.2,sample_0,151,321,110,582,0.5562913907284768,0.48909657320872274,0.4,1.4988937
XM_055255229.2,sample_1,86,321,170,577,0.6395348837209303,0.48909657320872274,0.35294117647058826,1.4862355
XM_055255229.2,sample_2,88,321,136,545,0.6136363636363636,0.48909657320872274,0.4485294117647059,1.3323122
XM_055255229.2,sample_3,117,321,126,564,0.7094017094017094,0.48909657320872274,0.4126984126984127,1.3271929
XM_068978846.1,gt,129,444,125,698,0.5736434108527132,0.43018018018018017,0.344,1.1325395
XM_068978846.1,sample_0,172,444,200,816,0.6918604651162791,0.43018018018018017,0.565,0.63078475
XM_068978846.1,sample_1,203,444,23,670,0.7931034482758621,0.43018018018018017,0.43478260869565216,0.514107
XM_068978846.1,sample_2,188,444,200,832,0.6968085106382979,0.43018018018018017,0.495,0.9724637
XM_068978846.1,sample_3,121,444,1,566,0.7851239669421488,0.43018018018018017,0.0,1.0040773
XM_032872631.1,gt,96,426,123,645,0.4895833333333333,0.6291079812206573,0.4634146341463415,0.805842
XM_032872631.1,sample_0,163,426,16,605,0.8895705521472392,0.6291079812206573,0.8125,0.1559218
XM_032872631.1,sample_1,125,426,200,751,0.688,0.6291079812206573,0.72,0.564858
XM_032872631.1,sample_2,124,426,200,750,0.8870967741935484,0.6291079812206573,0.555,0.11480449
XM_032872631.1,sample_3,196,426,200,822,0.8520408163265306,0.6291079812206573,0.62,0.13996096
XM_040977971.1,gt,92,477,49,618,0.6739130434782609,0.589098532494759,0.5102040816326531,1.572921
XM_040977971.1,sample_0,185,477,50,712,0.5135135135135135,0.589098532494759,0.44,1.5474887
XM_040977971.1,sample_1,190,477,63,730,0.7157894736842105,0.589098532494759,0.746031746031746,1.4966072
XM_040977971.1,sample_2,50,477,52,579,0.86,0.589098532494759,0.4807692307692308,1.5389059
XM_040977971.1,sample_3,122,477,52,651,0.7868852459016393,0.589098532494759,0.4423076923076923,1.5241963
XM_037087142.1,gt,14,474,106,594,0.5,0.5759493670886076,0.39622641509433965,1.4685103
XM_037087142.1,sample_0,166,474,84,724,0.7590361445783133,0.5759493670886076,0.5595238095238095,1.0081525
XM_037087142.1,sample_1,37,474,99,610,0.5675675675675675,0.5759493670886076,0.5353535353535354,1.5010006
XM_037087142.1,sample_2,99,474,200,773,0.8383838383838383,0.5759493670886076,0.49,0.9182223
XM_037087142.1,sample_3,159,474,184,817,0.6729559748427673,0.5759493670886076,0.7065217391304348,1.1473713
XM_043986223.1,gt,20,318,59,397,0.7,0.5408805031446541,0.4745762711864407,1.6140559
XM_043986223.1,sample_0,168,318,57,543,0.6488095238095238,0.5408805031446541,0.45614035087719296,1.6321502
XM_043986223.1,sample_1,172,318,38,528,0.5872093023255814,0.5408805031446541,0.5526315789473685,1.6385381
XM_043986223.1,sample_2,142,318,43,503,0.5985915492957746,0.5408805031446541,0.37209302325581395,1.6156855
XM_043986223.1,sample_3,135,318,53,506,0.6814814814814815,0.5408805031446541,0.33962264150943394,1.6304919
NM_001172956.1,gt,109,279,144,532,0.44954128440366975,0.5053763440860215,0.2986111111111111,1.2370634
NM_001172956.1,sample_0,143,279,200,622,0.6083916083916084,0.5053763440860215,0.42,1.2602328
NM_001172956.1,sample_1,177,279,200,656,0.6666666666666666,0.5053763440860215,0.445,1.217184
NM_001172956.1,sample_2,81,279,19,379,0.5061728395061729,0.5053763440860215,0.7368421052631579,1.5586371
NM_001172956.1,sample_3,52,279,200,531,0.5,0.5053763440860215,0.4,1.3255504
XM_061701447.1,gt,168,297,64,529,0.5357142857142857,0.6262626262626263,0.453125,1.2266595
XM_061701447.1,sample_0,80,297,52,429,0.7625,0.6262626262626263,0.6346153846153846,1.540732
XM_061701447.1,sample_1,70,297,101,468,0.7714285714285715,0.6262626262626263,0.6732673267326733,1.2897905
XM_061701447.1,sample_2,89,297,200,586,0.8089887640449438,0.6262626262626263,0.695,0.9696666
XM_061701447.1,sample_3,61,297,200,558,0.9016393442622951,0.6262626262626263,0.815,0.5417671
XM_042836986.1,gt,32,312,186,530,0.84375,0.6794871794871795,0.6666666666666666,1.3665763
XM_042836986.1,sample_0,51,312,144,507,0.7058823529411765,0.6794871794871795,0.7152777777777778,1.2937571
XM_042836986.1,sample_1,119,312,94,525,0.6554621848739496,0.6794871794871795,0.6595744680851063,1.5144522
XM_042836986.1,sample_2,47,312,200,559,0.723404255319149,0.6794871794871795,0.695,1.3405881
XM_042836986.1,sample_3,16,312,200,528,0.875,0.6794871794871795,0.765,1.2177707
XM_030094094.1,gt,89,384,88,561,0.5393258426966292,0.5625,0.32954545454545453,1.3769457
XM_030094094.1,sample_0,137,384,94,615,0.6423357664233577,0.5625,0.3723404255319149,1.5290406
XM_030094094.1,sample_1,156,384,116,656,0.6025641025641025,0.5625,0.3793103448275862,1.38461
XM_030094094.1,sample_2,159,384,96,639,0.6477987421383647,0.5625,0.40625,1.4513683
XM_030094094.1,sample_3,115,384,128,627,0.7391304347826086,0.5625,0.375,1.5309665
XM_018570896.1,gt,64,300,110,474,0.609375,0.49333333333333335,0.509090909090909,1.6508054
XM_018570896.1,sample_0,104,300,200,604,0.7884615384615384,0.49333333333333335,0.565,1.1130173
XM_018570896.1,sample_1,206,300,200,706,0.7233009708737864,0.49333333333333335,0.645,1.2792953
XM_018570896.1,sample_2,176,300,200,676,0.6079545454545454,0.49333333333333335,0.45,1.1553593
XM_018570896.1,sample_3,202,300,200,702,0.5099009900990099,0.49333333333333335,0.455,1.4649322
XM_072446317.1,gt,101,177,102,380,0.48514851485148514,0.4915254237288136,0.28431372549019607,1.5123296
XM_072446317.1,sample_0,159,177,200,536,0.5408805031446541,0.4915254237288136,0.43,1.3666787
XM_072446317.1,sample_1,146,177,151,474,0.410958904109589,0.4915254237288136,0.3708609271523179,1.4624538
XM_072446317.1,sample_2,129,177,124,430,0.4573643410852713,0.4915254237288136,0.28225806451612906,1.4100866
XM_072446317.1,sample_3,153,177,90,420,0.47058823529411764,0.4915254237288136,0.36666666666666664,1.5010802
XM_057749246.1,gt,167,438,72,677,0.4251497005988024,0.4132420091324201,0.4166666666666667,0.90268844
XM_057749246.1,sample_0,115,438,127,680,0.808695652173913,0.4132420091324201,0.25984251968503935,0.6653281
XM_057749246.1,sample_1,113,438,1,552,0.7699115044247787,0.4132420091324201,0.0,0.65715593
XM_057749246.1,sample_2,86,438,200,724,0.7906976744186046,0.4132420091324201,0.26,0.91862476
XM_057749246.1,sample_3,203,438,200,841,0.8620689655172413,0.4132420091324201,0.39,0.92910093
XM_028504968.2,gt,121,333,75,529,0.7851239669421488,0.6006006006006006,0.6,1.5671891
XM_028504968.2,sample_0,53,333,1,387,0.49056603773584906,0.6006006006006006,0.0,1.5505466
XM_028504968.2,sample_1,47,333,131,511,0.7659574468085106,0.6006006006006006,0.6412213740458015,1.4415791
XM_028504968.2,sample_2,40,333,200,573,0.725,0.6006006006006006,0.675,1.103177
XM_028504968.2,sample_3,196,333,108,637,0.7602040816326531,0.6006006006006006,0.6759259259259259,1.2337216
XM_051200754.1,gt,51,453,88,592,0.5294117647058824,0.4282560706401766,0.4659090909090909,1.5435036
XM_051200754.1,sample_0,75,453,200,728,0.6666666666666666,0.4282560706401766,0.555,1.3991195
XM_051200754.1,sample_1,126,453,129,708,0.7619047619047619,0.4282560706401766,0.3953488372093023,1.2031826
XM_051200754.1,sample_2,151,453,200,804,0.6158940397350994,0.4282560706401766,0.35,1.4067996
XM_051200754.1,sample_3,154,453,200,807,0.8376623376623377,0.4282560706401766,0.29,1.0867684
XM_041653175.1,gt,72,237,24,333,0.5,0.5485232067510548,0.6666666666666666,1.6328213
XM_041653175.1,sample_0,44,237,200,481,0.6590909090909091,0.5485232067510548,0.685,1.5874647
XM_041653175.1,sample_1,185,237,200,622,0.8,0.5485232067510548,0.655,0.9011114
XM_041653175.1,sample_2,141,237,200,578,0.7163120567375887,0.5485232067510548,0.55,0.95029056
XM_041653175.1,sample_3,215,237,151,603,0.6697674418604651,0.5485232067510548,0.4900662251655629,1.1629375
XM_036863131.1,gt,52,486,80,618,0.5961538461538461,0.4609053497942387,0.2875,1.5414559
XM_036863131.1,sample_0,128,486,163,777,0.5859375,0.4609053497942387,0.27607361963190186,1.5369093
XM_036863131.1,sample_1,114,486,74,674,0.5614035087719298,0.4609053497942387,0.43243243243243246,1.5280247
XM_036863131.1,sample_2,184,486,76,746,0.5380434782608695,0.4609053497942387,0.42105263157894735,1.583513
XM_036863131.1,sample_3,116,486,69,671,0.5862068965517241,0.4609053497942387,0.37681159420289856,1.5553243
XM_060773184.2,gt,65,339,82,486,0.5230769230769231,0.4778761061946903,0.3902439024390244,1.3291053
XM_060773184.2,sample_0,23,339,200,562,0.6521739130434783,0.4778761061946903,0.48,1.1258824
XM_060773184.2,sample_1,68,339,98,505,0.5882352941176471,0.4778761061946903,0.3877551020408163,1.0155904
XM_060773184.2,sample_2,138,339,200,677,0.47101449275362317,0.4778761061946903,0.475,0.74928284
XM_060773184.2,sample_3,79,339,19,437,0.5443037974683544,0.4778761061946903,0.7894736842105263,1.1108233
XM_074814961.1,gt,107,177,140,424,0.7570093457943925,0.4067796610169492,0.2857142857142857,1.6022189
XM_074814961.1,sample_0,177,177,40,394,0.423728813559322,0.4067796610169492,0.525,1.5478102
XM_074814961.1,sample_1,125,177,200,502,0.528,0.4067796610169492,0.28,1.5777061
XM_074814961.1,sample_2,122,177,200,499,0.45901639344262296,0.4067796610169492,0.305,1.5741014
XM_074814961.1,sample_3,105,177,200,482,0.580952380952381,0.4067796610169492,0.31,1.6256512
XM_063664147.1,gt,154,453,169,776,0.5194805194805194,0.45474613686534215,0.4260355029585799,0.712524
